SYMBOL,E10,E11,E12,E13,E14,E15,E16,P0
Zfp521,ACTIVE,LOW_PRIMED,PRIMED,PRIMED,LOW_PRIMED,PRIMED,LOW_PRIMED,PRIMED
Zfp523,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp524,ACTIVE,QUIESCENT,QUIESCENT,PERMISSIVE_POISED,QUIESCENT,ACTIVE,ACTIVE,QUIESCENT
Zfp526,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp53,ACTIVE,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED
Zfp532,PRIMED,ACTIVE,PRIMED,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp534,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,PERMISSIVE_POISED,QUIESCENT,QUIESCENT
Zfp536,PRIMED,ACTIVE,LOW_PRIMED,LOW_PRIMED,POISED,PRIMED,ACTIVE,LOW_PRIMED
Zfp54,PERMISSIVE_ACTIVE,PERMISSIVE_POISED,QUIESCENT,PERMISSIVE_POISED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT
Zfp541,PERMISSIVE_POISED,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_POISED,LOW_PRIMED,PERMISSIVE_POISED,QUIESCENT,LOW_PRIMED
Zfp551,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT
Zfp553,ACTIVE,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_POISED,PERMISSIVE_POISED,PERMISSIVE_POISED,QUIESCENT,QUIESCENT
Zfp558,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,QUIESCENT,LOW_PRIMED,PERMISSIVE_ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp560,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT,QUIESCENT,QUIESCENT
Zfp563,LOW_PRIMED,QUIESCENT,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED
Zfp566,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT
Zfp568,ACTIVE,QUIESCENT,ACTIVE,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp57,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp572,PRIMED,LOW_PRIMED,LOW_PRIMED,PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED
Zfp574,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp575,ACTIVE,QUIESCENT,PERMISSIVE_POISED,PERMISSIVE_ACTIVE,PERMISSIVE_POISED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp579,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED
Zfp58,QUIESCENT,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp580,PRIMED,LOW_PRIMED,POISED,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp583,ACTIVE,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp59,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT,PERMISSIVE_ACTIVE
Zfp592,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,PRIMED,ACTIVE,ACTIVE
Zfp593,ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp593os,PERMISSIVE_POISED,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT
Zfp595,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE
Zfp597,ACTIVE,QUIESCENT,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp598,ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp599,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT
Zfp60,LOW_PRIMED,LOW_PRIMED,ACTIVE,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE,LOW_PRIMED
Zfp600,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT
Zfp605,PERMISSIVE_ACTIVE,QUIESCENT,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp606,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED
Zfp607a,ACTIVE,QUIESCENT,ACTIVE,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,LOW_PRIMED
Zfp607b,QUIESCENT,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp608,PRIMED,PRIMED,PRIMED,PRIMED,ACTIVE,PRIMED,ACTIVE,PRIMED
Zfp609,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp61,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp612,ACTIVE,QUIESCENT,ACTIVE,ACTIVE,LOW_PRIMED,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp617,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp618,ACTIVE,LOW_PRIMED,ACTIVE,LOW_PRIMED,LOW_PRIMED,PRIMED,LOW_PRIMED,LOW_PRIMED
Zfp619,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED
Zfp62,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp622,ACTIVE,ACTIVE,ACTIVE,PRIMED,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE
Zfp623,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp626,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp628,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp629,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp637,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,LOW_PRIMED,LOW_PRIMED,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp638,ACTIVE,ACTIVE,ACTIVE,PRIMED,ACTIVE,PRIMED,ACTIVE,LOW_PRIMED
Zfp639,LOW_PRIMED,PERMISSIVE_ACTIVE,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp64,PRIMED,LOW_PRIMED,POISED,POISED,LOW_PRIMED,ACTIVE,POISED,LOW_PRIMED
Zfp641,ACTIVE,LOW_PRIMED,QUIESCENT,POISED,QUIESCENT,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp644,LOW_PRIMED,PRIMED,LOW_PRIMED,PRIMED,ACTIVE,PRIMED,ACTIVE,LOW_PRIMED
Zfp646,PERMISSIVE_ACTIVE,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,QUIESCENT,QUIESCENT,PERMISSIVE_ACTIVE,QUIESCENT
Zfp647,LOW_PRIMED,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp648,POISED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED
Zfp65,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp652,PERMISSIVE_ACTIVE,LOW_PRIMED,ACTIVE,PRIMED,ACTIVE,PRIMED,ACTIVE,ACTIVE
Zfp653,PERMISSIVE_ACTIVE,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT
Zfp654,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp655,ACTIVE,QUIESCENT,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp658,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp660,ACTIVE,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,PERMISSIVE_ACTIVE,QUIESCENT,QUIESCENT
Zfp661,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE
Zfp663,LOW_PRIMED,QUIESCENT,LOW_PRIMED,POISED,QUIESCENT,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp664,ACTIVE,LOW_PRIMED,PERMISSIVE_POISED,POISED,PERMISSIVE_POISED,LOW_PRIMED,PERMISSIVE_POISED,QUIESCENT
Zfp667,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE
Zfp668,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp672,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp677,QUIESCENT,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT
Zfp68,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED,QUIESCENT,QUIESCENT
Zfp687,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp688,ACTIVE,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED
Zfp689,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp69,ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,ACTIVE,PERMISSIVE_ACTIVE
Zfp691,ACTIVE,LOW_PRIMED,ACTIVE,LOW_PRIMED,LOW_PRIMED,ACTIVE,LOW_PRIMED,LOW_PRIMED
Zfp692,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED
Zfp696,ACTIVE,QUIESCENT,QUIESCENT,ACTIVE,QUIESCENT,ACTIVE,ACTIVE,QUIESCENT
Zfp697,ACTIVE,LOW_PRIMED,ACTIVE,LOW_PRIMED,LOW_PRIMED,ACTIVE,ACTIVE,ACTIVE
Zfp7,ACTIVE,QUIESCENT,QUIESCENT,LOW_PRIMED,PERMISSIVE_ACTIVE,QUIESCENT,PERMISSIVE_ACTIVE,QUIESCENT
Zfp703,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,LOW_PRIMED
Zfp704,LOW_PRIMED,ACTIVE,PRIMED,LOW_PRIMED,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp706,ACTIVE,LOW_PRIMED,PRIMED,LOW_PRIMED,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE
Zfp707,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT,QUIESCENT
Zfp708,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED
Zfp709,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED
Zfp710,PRIMED,LOW_PRIMED,ACTIVE,ACTIVE,ACTIVE,PRIMED,ACTIVE,ACTIVE
Zfp711,ACTIVE,LOW_PRIMED,PRIMED,LOW_PRIMED,LOW_PRIMED,PRIMED,LOW_PRIMED,LOW_PRIMED
Zfp712,ACTIVE,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED,PERMISSIVE_ACTIVE
Zfp715,ACTIVE,QUIESCENT,LOW_PRIMED,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp719,ACTIVE,QUIESCENT,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp72,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp729a,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT
Zfp729b,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp735,LOW_PRIMED,REFRACTORY,LOW_PRIMED,PERMISSIVE_POISED,QUIESCENT,PERMISSIVE_POISED,QUIESCENT,QUIESCENT
Zfp738,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT
Zfp74,ACTIVE,LOW_PRIMED,ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,QUIESCENT
Zfp740,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp746,LOW_PRIMED,LOW_PRIMED,PRIMED,LOW_PRIMED,LOW_PRIMED,ACTIVE,LOW_PRIMED,LOW_PRIMED
Zfp747,PERMISSIVE_ACTIVE,QUIESCENT,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_POISED,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_POISED
Zfp747l1,QUIESCENT,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_POISED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,QUIESCENT
Zfp748,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED
Zfp750,LOW_PRIMED,N/A,PERMISSIVE_POISED,POISED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT
Zfp758,REFRACTORY,REFRACTORY,QUIESCENT,QUIESCENT,LOW_PRIMED,PERMISSIVE_POISED,QUIESCENT,LOW_PRIMED
Zfp759,QUIESCENT,QUIESCENT,QUIESCENT,PERMISSIVE_ACTIVE,LOW_PRIMED,QUIESCENT,QUIESCENT,QUIESCENT
Zfp760,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp763,LOW_PRIMED,QUIESCENT,ACTIVE,ACTIVE,QUIESCENT,LOW_PRIMED,ACTIVE,QUIESCENT
Zfp764,LOW_PRIMED,QUIESCENT,PERMISSIVE_ACTIVE,QUIESCENT,PERMISSIVE_POISED,LOW_PRIMED,QUIESCENT,QUIESCENT
Zfp764l1,PERMISSIVE_ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE
Zfp768,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp770,PRIMED,PRIMED,PRIMED,LOW_PRIMED,LOW_PRIMED,PRIMED,LOW_PRIMED,PRIMED
Zfp771,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp772,QUIESCENT,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,QUIESCENT,LOW_PRIMED,QUIESCENT,QUIESCENT
Zfp773,QUIESCENT,QUIESCENT,QUIESCENT,LOW_PRIMED,PERMISSIVE_ACTIVE,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp775,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp777,ACTIVE,ACTIVE,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp78,LOW_PRIMED,PERMISSIVE_ACTIVE,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp780b,QUIESCENT,QUIESCENT,ACTIVE,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE,QUIESCENT
Zfp781a,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED
Zfp781b,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT
Zfp783,PERMISSIVE_ACTIVE,PERMISSIVE_POISED,PERMISSIVE_ACTIVE,PERMISSIVE_POISED,PERMISSIVE_POISED,PERMISSIVE_POISED,PERMISSIVE_ACTIVE,PERMISSIVE_POISED
Zfp784,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp786,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp787,ACTIVE,ACTIVE,ACTIVE,ACTIVE,LOW_PRIMED,LOW_PRIMED,ACTIVE,ACTIVE
Zfp788,LOW_PRIMED,LOW_PRIMED,ACTIVE,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,ACTIVE,LOW_PRIMED
Zfp790,LOW_PRIMED,LOW_PRIMED,ACTIVE,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE,LOW_PRIMED
Zfp791,QUIESCENT,QUIESCENT,PERMISSIVE_ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,QUIESCENT,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp799,ACTIVE,QUIESCENT,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE
Zfp800,LOW_PRIMED,ACTIVE,PRIMED,PRIMED,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE
Zfp804a,PRIMED,LOW_PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED
Zfp804b,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED
Zfp808,LOW_PRIMED,REFRACTORY,LOW_PRIMED,LOW_PRIMED,REFRACTORY,LOW_PRIMED,QUIESCENT,LOW_PRIMED
Zfp809,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,LOW_PRIMED,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp81,QUIESCENT,QUIESCENT,LOW_PRIMED,ACTIVE,QUIESCENT,ACTIVE,ACTIVE,LOW_PRIMED
Zfp810,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp811,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp819,PERMISSIVE_ACTIVE,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT,QUIESCENT
Zfp82,ACTIVE,QUIESCENT,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp820,LOW_PRIMED,QUIESCENT,QUIESCENT,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_POISED,LOW_PRIMED,QUIESCENT
Zfp821,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE
Zfp825,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,ACTIVE,LOW_PRIMED,LOW_PRIMED
Zfp827,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED,PRIMED
Zfp830,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,POISED,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_POISED
Zfp831,POISED,LOW_PRIMED,LOW_PRIMED,PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED
Zfp839,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp84,ACTIVE,QUIESCENT,ACTIVE,LOW_PRIMED,LOW_PRIMED,ACTIVE,ACTIVE,ACTIVE
Zfp846,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED
Zfp85,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE,QUIESCENT,LOW_PRIMED,PERMISSIVE_ACTIVE,QUIESCENT
Zfp850,ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,LOW_PRIMED,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,QUIESCENT
Zfp853,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED
Zfp85os,QUIESCENT,QUIESCENT,PERMISSIVE_POISED,QUIESCENT,QUIESCENT,PERMISSIVE_POISED,QUIESCENT,QUIESCENT
Zfp862-ps,ACTIVE,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED,QUIESCENT,PERMISSIVE_ACTIVE
Zfp865,QUIESCENT,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp866,PERMISSIVE_POISED,QUIESCENT,QUIESCENT,QUIESCENT,QUIESCENT,PERMISSIVE_POISED,QUIESCENT,QUIESCENT
Zfp867,ACTIVE,LOW_PRIMED,LOW_PRIMED,ACTIVE,PERMISSIVE_ACTIVE,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE
Zfp868,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,ACTIVE,ACTIVE,LOW_PRIMED
Zfp869,ACTIVE,QUIESCENT,LOW_PRIMED,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE,QUIESCENT
Zfp87,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,PERMISSIVE_ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PERMISSIVE_ACTIVE
Zfp870,ACTIVE,QUIESCENT,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED,LOW_PRIMED
Zfp871,ACTIVE,LOW_PRIMED,ACTIVE,ACTIVE,PERMISSIVE_ACTIVE,PRIMED,ACTIVE,LOW_PRIMED
Zfp872,QUIESCENT,QUIESCENT,LOW_PRIMED,PERMISSIVE_POISED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT
Zfp873,LOW_PRIMED,QUIESCENT,LOW_PRIMED,LOW_PRIMED,QUIESCENT,LOW_PRIMED,QUIESCENT,QUIESCENT
